SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
206071142,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,8,0,0,0,7,3,0,0,0,0,12,0,4,20,96,12,14,9,0,0,153,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,13,3,0,0,0,0,15,0,0,0,0,3,8,0,0,0,14,0,0,3,10,6,3,0,0,0,26,0,0,0,7,0,3,0,0,0,14,0,0,7,19,0,3,0,0,0,25,0,0,0,0,3,0,5,0,0,17,0,0,0,8,0,0,0,0,0,6,0,0,3,10,0,0,0,0,0,13,0,0,3,8,0,3,0,0,0,15,0,0,0,6,4,0,8,3,0,18,0,0,0,3,5,0,0,6,0,14,0,3,7,35,8,3,5,0,0,66
206071143,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,3,8,0,0,18,0,0,8,141,16,15,7,0,0,189,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,3,3,0,0,13,0,0,0,5,0,4,3,4,0,19,0,0,0,8,3,3,4,4,0,32,0,0,0,7,3,0,0,0,0,16,0,0,4,24,0,0,0,0,0,31,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,5,0,0,3,16,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,7,0,3,3,40,7,3,0,0,0,57
206071144,0,0,0,5,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,20,0,5,47,342,37,30,17,4,0,488,0,0,0,11,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,12,39,9,17,4,0,0,86,0,0,0,15,3,5,0,3,5,28,0,0,3,36,8,6,6,0,0,66,0,3,8,33,0,9,0,0,0,52,0,0,8,45,6,3,0,0,0,66,0,0,0,3,0,7,3,0,0,17,0,4,3,20,9,4,3,0,0,40,0,0,3,23,0,3,0,0,0,30,0,3,11,42,4,3,3,0,0,75,0,0,3,3,3,3,0,0,0,13,0,0,0,6,3,4,3,0,0,20,3,3,12,81,5,4,3,0,0,112
206071145,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,3,0,65,16,6,5,3,0,113,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,3,6,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,4,5,0,0,12,0,0,0,5,0,0,0,0,0,8,0,0,3,14,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,11,0,0,0,0,3,4,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,3,7,22,8,5,3,0,0,43
207011146,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,3,10,16,13,10,3,0,0,61,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,11,0,0,0,0,3,3,3,3,0,11,0,0,0,3,3,4,0,0,0,6,0,0,0,6,0,5,0,0,0,18,0,0,0,3,3,0,0,3,0,13,0,0,0,0,0,4,0,0,0,3,0,0,0,12,4,4,4,3,0,28,0,0,0,3,0,0,0,0,0,10,0,0,5,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,5,8,3,5,0,0,0,30
207011147,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,15,3,9,17,17,23,18,10,7,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,8,0,20,5,7,3,0,0,42,0,0,0,4,4,6,3,3,3,24,0,0,0,3,3,8,7,6,3,28,0,6,12,23,4,17,8,4,0,76,0,0,5,9,11,13,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,7,24,18,8,8,4,0,75,0,3,7,51,11,17,6,0,0,93,3,0,0,14,3,3,0,0,0,21,0,0,0,0,0,4,0,0,0,4,0,0,0,3,3,0,0,0,0,14,0,8,3,12,9,8,3,0,0,41
207011148,0,0,0,3,8,0,0,0,0,11,0,0,0,3,3,3,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,3,3,4,3,3,8,0,0,21,4,22,17,36,22,16,9,4,3,130,0,0,0,0,0,0,0,0,0,6,0,0,3,7,7,0,0,0,0,23,0,0,0,3,3,0,0,0,0,5,0,3,0,20,5,4,4,3,0,37,0,0,0,3,4,7,3,4,5,20,0,3,0,4,4,3,3,4,4,24,0,14,14,20,17,20,6,0,0,91,0,4,6,19,8,9,4,0,0,55,0,0,0,0,3,0,0,0,3,5,0,12,4,22,27,9,6,5,0,86,0,6,6,33,16,19,11,3,0,92,0,0,0,14,7,3,0,0,0,24,0,0,0,3,0,0,0,3,0,12,0,0,0,3,9,0,3,0,0,20,4,9,4,10,4,12,4,0,0,50
207011149,0,0,3,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,4,5,0,3,16,4,16,14,65,33,34,19,15,0,198,0,0,0,0,0,0,4,0,0,4,0,0,4,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,3,3,21,3,4,0,0,0,43,0,0,0,7,4,8,3,8,14,29,0,3,0,8,4,7,13,7,5,59,0,8,9,17,8,16,5,0,3,66,0,6,8,28,14,9,12,4,4,81,0,0,0,0,3,0,3,3,0,4,0,4,3,29,19,11,15,7,3,89,0,0,3,24,5,5,4,0,0,37,0,0,3,25,3,0,3,0,0,38,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,6,5,13,17,16,19,12,3,3,3,83
207011150,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,16,0,18,13,48,33,19,6,5,0,136,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,4,9,6,0,3,0,0,24,0,0,0,8,0,5,9,0,0,24,0,0,0,4,12,3,4,3,0,30,0,4,3,4,8,8,4,0,0,31,0,0,0,15,8,8,3,3,0,42,0,0,0,0,0,4,0,0,0,9,0,3,0,26,9,12,10,5,0,65,0,0,0,17,0,0,0,0,0,20,0,0,3,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,11,0,8,5,13,5,5,4,0,0,38
207011151,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,15,0,5,20,106,25,30,20,12,4,218,0,0,0,3,3,0,0,0,0,14,0,0,3,11,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,3,43,3,7,0,0,0,57,0,0,0,9,6,6,4,3,0,26,0,0,3,25,11,0,3,4,0,49,3,6,10,36,6,4,4,3,0,73,0,0,14,35,13,8,3,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,24,47,4,8,4,3,0,99,0,3,3,30,9,3,0,0,0,47,0,0,12,59,5,3,0,0,0,77,0,0,0,3,0,0,0,0,3,7,0,0,0,3,0,0,0,0,0,4,3,12,11,45,15,4,3,0,0,94
207011152,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,10,0,4,15,70,22,15,10,5,4,146,0,0,0,0,0,0,0,0,0,4,0,0,4,9,3,0,0,0,0,13,0,0,0,5,0,0,0,0,0,4,0,0,12,32,3,10,0,3,0,57,0,0,0,6,0,3,3,3,0,17,0,0,0,9,8,4,14,0,3,39,3,3,8,25,5,6,0,0,0,48,0,3,5,24,4,9,3,0,0,48,0,0,0,0,4,0,0,4,0,11,0,0,4,35,0,5,5,0,3,59,0,0,0,24,3,5,5,0,0,35,0,0,11,35,5,0,0,0,0,49,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,11,4,20,12,3,0,0,0,64
207011153,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,13,0,0,5,7,0,0,0,0,0,9,0,0,0,3,5,0,7,3,0,14,0,9,13,62,33,19,13,7,3,162,0,0,0,4,0,0,4,0,3,10,0,0,3,0,0,3,0,0,0,5,0,0,0,5,4,0,0,0,0,8,0,0,0,32,6,10,4,0,0,57,0,0,0,7,5,8,5,7,3,42,0,0,0,4,4,0,4,6,0,29,0,3,11,26,12,12,9,0,0,80,0,0,13,35,23,14,5,8,0,97,0,0,0,0,3,3,0,0,0,8,0,0,9,22,10,11,5,0,0,52,0,0,7,39,10,7,10,0,0,73,0,0,10,28,10,3,0,0,0,57,0,0,0,0,5,0,9,0,3,15,0,0,0,7,5,0,0,0,0,16,0,18,21,19,16,12,3,8,0,102
207011154,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,15,0,3,7,14,11,3,4,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,3,0,13,0,0,0,3,0,3,3,0,0,11,0,0,3,0,3,3,0,4,0,17,0,0,0,5,4,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,18,0,0,0,11,3,0,0,0,0,11,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,4,0,0,0,11
207011155,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,14,0,14,17,25,33,24,17,5,3,130,0,0,0,0,3,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,11,0,0,3,0,0,17,0,0,0,7,0,3,0,0,3,14,0,4,3,6,14,5,12,9,9,58,4,12,6,7,9,9,5,4,0,47,0,4,0,17,11,5,7,0,0,53,0,0,0,3,0,0,3,0,0,8,0,3,5,11,10,12,5,6,3,55,0,0,7,27,8,6,4,0,0,53,0,0,0,3,4,3,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,5,0,12,5,16,12,3,3,0,0,52
207021156,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,3,0,4,12,0,3,5,13,3,5,4,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,17,3,10,3,0,0,31,0,0,0,8,0,0,4,0,0,9,0,0,0,0,0,3,4,3,0,5,0,0,0,8,5,3,3,0,0,23,0,0,4,7,5,5,0,0,0,28,0,0,0,0,0,0,3,0,0,3,0,3,0,5,8,5,3,0,0,30,0,0,3,16,4,8,9,0,0,37,0,0,0,8,3,0,0,0,0,8,0,0,0,3,3,0,6,3,3,19,0,0,0,0,3,3,0,3,0,8,0,5,0,6,0,0,0,0,0,17
207021157,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,4,4,0,14,0,6,15,19,20,15,0,6,3,92,0,0,0,0,0,0,0,0,0,5,3,7,3,12,0,0,3,0,0,26,0,0,3,5,0,0,0,0,0,7,0,5,9,29,15,6,13,3,0,74,0,0,0,4,0,9,10,3,3,24,0,0,0,0,0,4,3,8,5,25,0,12,14,30,13,16,17,5,0,106,3,8,12,32,17,9,10,5,0,95,0,0,0,4,0,0,0,4,3,9,0,0,3,14,13,15,10,5,3,60,0,0,0,68,18,20,15,0,0,120,3,0,4,8,3,0,0,0,0,22,0,0,0,3,3,3,4,13,0,22,0,0,3,3,5,4,0,0,0,21,0,10,3,7,10,0,0,0,0,34
207021159,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11,0,8,16,19,13,15,7,4,0,94,0,0,0,0,0,0,0,3,3,7,0,0,3,10,4,3,3,0,0,21,0,0,0,0,0,3,0,0,0,8,0,0,3,15,10,10,3,0,0,48,0,0,0,0,0,10,4,4,0,19,0,0,0,4,0,0,7,3,4,22,0,5,8,15,5,8,15,0,0,57,0,13,21,31,21,16,12,6,0,123,0,0,0,0,0,0,3,0,0,10,0,0,5,20,13,16,13,3,3,71,0,0,0,16,11,17,8,0,0,53,0,0,0,16,0,3,0,0,0,19,0,0,0,7,8,15,10,3,3,39,0,0,0,3,11,4,0,6,0,20,0,5,3,5,8,3,3,0,0,30
207021160,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,11,0,9,4,11,9,7,12,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,21,11,4,4,0,0,40,0,0,0,3,0,3,3,0,0,12,0,0,0,6,3,3,9,6,0,21,0,3,15,14,8,18,0,0,0,62,0,3,10,21,12,8,9,6,0,72,0,0,0,0,0,0,0,3,0,7,0,0,0,11,13,4,3,0,0,38,0,0,4,12,4,11,0,0,0,29,0,0,0,13,3,0,0,0,0,19,0,0,0,7,0,0,3,0,0,15,0,0,0,3,3,4,0,0,0,9,0,7,4,0,4,0,0,0,0,22
207021424,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,13,0,3,12,4,12,12,5,6,3,56,0,0,0,0,0,0,0,0,0,3,0,0,3,9,6,6,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,6,0,0,25,0,0,0,0,3,9,4,3,0,19,0,0,0,3,3,4,3,3,0,18,3,11,5,23,12,24,4,3,0,79,0,8,20,19,30,15,8,3,0,105,0,0,0,0,3,0,0,3,0,5,0,0,0,10,4,15,8,4,0,48,0,0,9,29,17,10,6,3,0,73,0,0,0,9,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,5,0,0,0,12,3,5,4,0,3,0,3,0,0,16
207021425,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,3,10,17,17,12,8,6,0,3,84,0,0,0,0,0,4,3,0,0,6,0,10,12,19,7,0,0,0,0,45,0,3,0,3,0,0,0,3,0,9,0,0,3,21,3,4,8,0,0,41,0,0,0,3,0,0,3,6,0,17,0,0,0,0,0,3,3,4,3,11,0,12,11,28,16,13,3,0,0,84,0,3,7,18,19,11,6,0,0,65,0,0,0,0,0,0,0,0,0,8,0,0,0,17,3,6,9,9,3,54,0,0,5,23,8,8,10,0,0,51,0,3,0,18,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,7,0,0,3,13,0,0,4,4,0,0,0,0,0,7
207031161,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,3,0,0,3,6,0,0,0,8,0,0,0,0,0,6,0,0,3,0,5,9,10,13,4,34,0,10,8,43,20,18,8,6,0,110,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,6,0,3,3,37,12,14,6,0,0,63,0,0,0,6,3,3,3,0,0,22,0,0,0,4,3,9,12,7,7,36,0,5,3,30,7,5,7,3,0,62,0,0,10,20,12,3,11,0,0,56,0,0,0,3,3,0,3,0,0,12,0,7,8,33,11,14,3,9,11,92,0,5,3,37,7,3,3,0,0,60,0,3,3,25,7,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,3,0,9,0,8,10,10,16,3,0,3,0,43
207031162,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,20,0,7,8,20,13,6,5,0,0,52,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,17,9,0,4,0,0,36,0,0,0,4,4,3,6,3,0,19,0,0,0,3,3,5,7,11,3,38,3,11,0,8,3,3,0,3,0,33,0,0,0,13,3,3,3,3,3,35,0,0,0,0,0,3,0,0,0,3,0,0,3,13,4,15,10,8,4,56,0,0,0,10,3,3,0,0,0,18,0,0,0,7,0,3,0,0,0,14,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,5,0,0,4,7,3,3,0,0,0,20
207031163,0,0,0,8,0,3,0,0,0,13,0,0,0,9,0,0,0,0,0,17,0,0,3,8,0,0,0,0,0,18,0,0,0,0,5,0,10,3,4,23,0,9,7,31,20,16,5,6,3,94,0,0,0,0,0,0,0,0,0,6,0,0,3,10,0,0,0,0,0,20,0,0,0,0,5,3,0,0,0,10,3,10,12,46,16,3,7,0,0,89,0,0,0,6,5,7,0,4,4,26,0,0,0,3,0,10,3,4,3,31,0,6,9,28,7,0,7,3,0,63,0,3,7,7,8,3,7,5,0,30,0,0,0,0,0,4,5,0,0,9,0,0,10,36,8,10,7,4,4,80,0,0,12,83,0,9,4,0,0,115,0,3,3,25,17,0,3,3,0,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,5,3,5,7,4,3,0,0,34
207031164,0,0,4,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,6,4,0,22,0,8,12,21,24,14,5,3,3,102,0,0,0,0,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,12,0,0,0,4,3,3,0,0,0,5,0,6,9,37,10,3,9,0,0,73,0,0,0,3,0,3,3,5,0,14,0,0,0,0,4,5,11,4,0,19,0,9,10,20,15,8,5,0,4,75,0,0,5,17,13,7,3,3,0,52,0,0,0,3,6,0,0,3,0,14,0,0,3,34,7,10,9,9,4,79,3,10,5,56,6,14,4,0,0,97,3,0,3,20,4,0,0,0,0,35,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,3,0,4,4,7,12,15,7,4,0,0,0,43
207031165,0,0,10,3,5,3,3,0,0,19,0,0,3,4,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,8,0,0,4,0,0,0,0,5,0,10,0,3,10,13,4,4,4,0,0,43,0,0,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,7,38,4,3,0,0,0,57,0,0,0,3,3,0,3,4,0,17,0,0,0,4,4,3,3,8,4,23,0,0,17,19,5,3,6,0,0,52,0,0,15,4,10,4,0,0,0,36,0,0,0,0,3,0,0,0,0,3,0,3,76,56,5,15,9,4,0,169,0,0,9,7,3,0,4,0,0,34,0,0,4,19,3,0,3,0,0,30,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,17
207031166,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,8,7,15,9,0,3,5,3,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,4,22,5,13,7,0,0,51,0,0,0,3,0,5,3,3,0,24,0,0,0,0,0,5,4,8,0,21,0,4,3,5,6,4,0,0,0,27,0,0,3,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,7,28,52,16,26,16,3,3,149,0,0,3,13,3,5,3,0,0,24,0,0,0,12,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,13
207031167,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,3,4,17,0,14,12,12,19,14,6,4,0,81,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,4,0,0,0,27,0,0,0,3,0,3,0,0,0,15,0,0,3,0,0,7,0,3,4,18,0,11,6,8,3,5,0,4,0,41,3,0,3,12,10,4,8,0,0,36,0,0,0,0,0,3,0,0,0,3,0,3,0,17,9,5,0,0,0,42,0,0,0,11,0,3,0,0,0,18,0,0,0,14,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,0,0,0,0,26
208011168,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,6,3,3,25,0,13,13,25,38,18,11,5,0,133,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,10,0,0,0,3,0,4,3,3,3,12,0,0,4,6,13,18,15,10,0,71,0,0,3,4,4,3,0,3,0,19,0,11,7,35,25,11,6,0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,7,3,17,8,17,16,7,8,3,0,70
