SA2_MAINCODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
212051327,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,355,39,0,3,400,14,0,17,414,24,0,439,4,0,0,0,4,0,0,0,8,0,0,8,7,0,0,0,7,0,0,0,6,0,0,6,12,0,0,0,10,0,0,3,15,0,0,14,362,38,0,3,411,16,3,17,427,20,0,453,67,9,0,0,78,0,0,0,82,21,0,101,0,0,0,0,0,0,0,0,0,0,0,3,433,53,3,9,489,15,3,17,508,40,0,550,106,10,0,0,110,0,0,0,111,3,0,117,119,19,0,0,136,4,0,8,148,5,0,148,0,0,4,0,6,0,0,0,6,0,0,3,0,0,0,5,8,0,0,0,9,0,0,9,229,29,4,7,262,9,0,9,271,12,0,280,3,0,0,0,5,3,0,3,9,0,0,9,3,0,0,0,3,3,0,3
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,52,0,0,0,56,9,0,61,0,3,0,0,3,0,0,0,3,0,0,8,3,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,5,0,0,0,9,3,0,6,47,4,0,0,55,7,0,7,62,8,0,71,9,3,0,0,20,3,0,6,21,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,0,69,10,0,5,78,20,0,103,6,7,0,0,12,0,0,0,12,0,0,11,6,0,0,0,7,3,0,3,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,24,3,0,3,21,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,7,3,0,8,143,40,0,13,196,0,0,0,198,13,0,217,3,3,0,0,4,3,0,3,6,0,0,8,6,0,0,0,6,0,0,0,6,0,0,4,12,3,0,0,14,3,0,3,18,3,0,16,158,38,0,13,206,7,0,7,216,16,0,231,45,8,3,0,60,6,0,3,63,21,0,82,0,0,0,0,0,0,0,0,0,0,0,0,203,49,4,13,269,10,0,11,278,34,3,317,67,5,0,0,70,0,0,0,70,9,0,80,35,12,0,0,50,0,0,0,46,7,0,52,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,106,15,0,0,125,0,0,0,124,14,0,138,3,3,0,0,3,3,0,3,7,0,0,7,7,0,0,0,4,0,0,0
213011330,5,0,3,0,9,0,0,0,5,0,0,5,3,0,0,5,9,0,0,0,13,0,0,13,217,40,6,15,274,5,10,13,287,21,0,306,11,3,0,0,17,3,0,3,22,0,0,22,10,3,0,0,11,0,0,0,12,3,0,20,21,5,0,0,30,3,0,3,33,3,0,39,238,41,4,18,299,9,9,17,322,25,0,348,70,26,7,4,107,6,0,12,118,49,0,169,3,0,0,0,0,0,0,0,0,0,3,4,311,70,8,20,413,19,9,31,441,76,4,521,78,9,4,0,91,3,0,6,98,9,0,105,53,19,0,0,74,4,0,4,75,3,0,76,3,0,3,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,142,28,4,3,176,11,0,11,180,8,0,194,7,0,0,0,7,0,0,0,5,0,0,10,3,3,0,0,7,3,0,0
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4,102,16,0,3,120,0,0,0,126,11,0,137,3,0,0,0,8,3,0,3,4,0,0,4,3,0,0,0,5,0,3,3,9,0,0,5,8,0,0,0,7,3,3,4,10,0,0,15,112,18,0,3,129,3,3,6,138,15,0,146,56,3,0,3,60,0,0,0,65,7,0,72,0,0,0,0,0,0,0,0,0,0,3,3,165,23,3,10,193,4,3,9,198,19,3,226,32,3,0,0,40,0,0,0,41,4,0,41,38,4,0,0,44,0,0,0,46,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0,0,78,0,0,5,86,3,0,91,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
213011332,4,0,0,0,7,0,0,0,7,0,0,7,0,0,0,3,3,0,0,0,3,0,0,3,142,25,0,10,172,6,0,6,174,15,0,188,0,0,0,0,3,0,0,0,3,0,0,3,10,0,0,0,9,0,0,0,7,0,0,7,10,3,0,0,12,0,0,0,11,0,0,11,146,25,0,10,182,6,0,5,191,15,0,203,50,6,0,3,59,7,0,7,62,8,0,69,0,0,0,0,0,0,0,0,0,0,0,0,193,33,0,10,237,8,0,11,254,24,0,275,57,11,0,0,69,0,0,0,68,4,0,72,38,15,0,0,56,0,0,0,57,3,0,59,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,102,18,4,0,125,0,0,0,126,9,0,138,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0
213011333,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,88,18,0,0,107,7,0,7,114,13,0,127,0,0,0,0,0,3,0,0,8,0,0,4,6,0,0,0,3,5,0,3,13,0,0,11,8,0,0,0,7,5,0,6,17,3,0,18,94,22,0,0,115,11,0,15,128,18,0,147,53,20,0,0,77,3,0,3,75,41,0,122,0,0,0,0,0,0,0,0,0,0,0,0,150,39,0,3,186,18,0,20,207,56,0,266,25,0,0,0,29,0,0,3,31,3,0,32,20,15,0,0,36,0,0,0,36,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,0,0,62,0,0,3,66,8,0,80,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,0,5,0,0,0
213011334,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,8,0,3,8,100,17,0,9,125,6,3,11,135,19,3,153,3,3,0,0,4,3,0,3,6,0,0,6,9,3,0,0,8,0,3,6,17,0,0,20,7,4,0,0,19,4,4,9,27,3,0,28,108,24,0,9,141,8,6,19,159,25,3,182,50,24,0,3,75,3,0,3,81,44,0,125,0,0,0,0,0,0,0,0,0,0,0,0,156,46,4,8,216,18,6,25,242,68,4,310,33,3,0,0,33,0,0,0,34,15,0,52,16,19,0,0,38,3,0,3,43,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,7,52,24,0,0,77,8,0,8,80,26,0,105,3,0,0,0,3,0,0,0,3,3,0,6,0,3,0,0,5,3,0,5
213011335,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,87,25,0,0,121,8,3,9,124,20,0,150,4,3,0,0,10,4,0,3,16,3,0,17,4,3,0,0,12,0,0,0,12,0,0,12,14,5,0,0,19,4,3,4,28,3,0,31,104,36,0,0,137,8,3,16,156,27,0,183,50,15,0,3,77,11,0,8,84,35,0,126,0,0,0,0,0,0,0,0,0,0,5,3,155,50,0,11,219,17,7,24,240,58,3,309,41,11,0,0,53,0,0,0,52,3,0,53,28,11,0,0,41,3,0,7,52,7,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,25,0,0,100,5,0,3,101,11,3,111,3,4,0,0,7,0,0,0,7,0,0,7,4,0,0,0,5,0,0,0
213011336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0,0,72,3,0,3,73,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,3,3,0,3,60,10,0,0,72,3,3,4,74,6,0,89,13,13,0,0,25,0,0,0,26,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,69,21,0,0,99,8,3,11,103,24,0,129,13,0,0,0,18,0,0,0,19,4,0,27,14,3,0,0,22,3,0,3,22,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4,31,6,0,3,39,5,0,3,45,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011337,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,76,25,0,3,109,3,0,4,111,8,0,121,6,5,0,0,4,0,0,0,9,0,0,10,8,0,0,0,3,0,0,0,9,0,0,9,7,4,0,0,14,3,0,3,14,0,0,20,84,31,0,3,122,4,0,8,124,13,0,137,41,19,0,3,61,3,0,3,68,24,0,91,0,0,0,0,0,0,0,0,0,0,0,0,127,47,0,5,183,10,0,7,192,39,0,232,33,4,0,0,43,0,0,0,43,8,0,51,18,8,0,0,26,0,0,3,30,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,12,0,0,73,0,0,3,77,17,0,85,4,0,0,0,4,0,0,0,5,4,0,7,4,0,0,0,6,0,0,0
213011338,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,0,0,11,0,0,7,106,38,0,5,154,4,0,7,154,18,0,176,3,3,0,0,9,0,0,0,9,3,0,10,3,4,0,0,7,0,0,0,11,0,0,10,7,4,0,0,12,7,0,7,18,7,0,22,110,45,0,4,164,7,0,6,174,26,0,199,51,23,0,7,78,7,3,10,90,39,0,128,0,0,0,0,0,0,0,0,0,0,0,3,164,70,0,11,247,17,3,17,266,58,3,328,42,3,0,3,45,0,0,3,50,4,0,56,20,13,0,0,36,3,0,3,36,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,66,18,0,3,88,3,0,3,91,14,0,106,5,3,0,0,9,3,0,3,7,4,0,9,3,0,0,0,6,0,0,0
213011339,3,0,0,0,8,0,0,0,8,3,0,9,3,0,0,3,7,4,0,4,6,0,0,10,174,24,3,7,207,8,0,10,213,14,0,226,3,0,0,0,7,3,0,3,5,0,0,9,13,0,0,0,13,0,0,0,13,0,0,13,12,0,0,0,17,3,0,3,18,0,0,18,185,24,3,7,217,7,0,13,234,15,0,250,57,6,3,3,70,7,0,8,78,12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,243,34,4,8,291,17,3,18,308,28,0,334,61,7,0,3,68,0,0,0,70,3,0,73,44,12,0,4,58,0,0,0,58,6,0,66,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,5,104,19,0,3,129,5,0,5,132,9,0,149,4,0,0,0,4,3,0,3,6,0,0,4,6,0,0,0,6,0,0,3
213011340,11,0,3,0,10,0,0,0,10,0,0,17,10,0,0,0,10,0,0,0,10,0,0,10,399,37,9,5,450,8,0,8,452,13,0,467,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,4,13,0,0,0,9,0,0,12,6,0,0,4,11,0,0,0,17,0,0,14,402,37,12,9,461,6,0,6,467,18,0,483,73,8,0,5,88,9,0,9,92,12,0,112,0,0,0,0,0,0,0,0,0,0,0,0,480,47,18,11,549,12,0,12,563,29,0,594,140,17,0,0,162,6,0,6,164,11,0,171,144,15,3,0,162,3,0,3,163,7,0,168,3,0,3,0,7,0,0,0,7,0,0,6,0,0,0,4,3,0,0,0,3,0,0,3,289,31,6,5,331,10,0,10,339,20,0,359,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,13,0,0,0
213021341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,23,0,4,143,5,0,5,151,9,0,156,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,9,0,0,4,123,22,0,4,146,5,0,5,151,10,0,164,28,4,0,0,33,0,0,0,31,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,149,22,0,4,181,10,0,7,189,14,5,209,38,6,0,0,43,0,0,0,49,0,0,49,40,10,0,0,53,0,0,0,53,5,0,51,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,16,0,3,94,0,0,0,95,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021342,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,4,202,25,3,3,233,7,3,5,243,11,0,256,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,3,0,3,5,3,0,0,5,0,0,0,5,3,0,6,204,29,3,4,239,7,3,5,251,15,0,261,54,9,3,0,65,8,0,7,70,20,0,92,0,0,0,0,0,0,0,0,0,0,0,0,256,41,8,4,305,12,0,11,319,37,0,357,58,4,0,0,64,0,0,0,64,0,0,71,59,11,0,0,72,3,0,3,73,6,0,84,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,120,17,4,0,142,3,0,3,142,6,0,154,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
213021343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,0,3,121,0,0,0,121,11,0,129,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,3,3,0,0,6,7,0,0,0,7,4,0,4,11,3,0,9,99,23,0,3,121,4,0,4,128,13,0,142,43,17,3,0,65,0,0,4,68,27,0,95,0,0,0,0,0,0,0,0,0,0,0,0,144,40,5,4,188,5,0,9,195,40,0,237,32,8,0,0,45,0,0,0,41,5,0,48,23,4,0,0,23,0,0,0,26,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0,0,66,0,0,3,72,12,0,82,7,0,0,0,7,0,0,0,7,0,0,8,3,0,0,0,5,0,0,3
213021344,5,0,0,0,10,0,0,0,10,0,0,10,3,0,0,4,4,0,0,0,4,0,0,4,193,28,7,4,228,7,3,8,231,18,3,249,3,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,9,5,0,7,192,28,7,4,228,5,3,10,234,22,3,258,25,5,0,0,36,0,0,0,36,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,217,38,8,7,263,5,3,10,275,22,3,296,42,12,0,3,55,0,0,3,58,4,0,59,35,6,0,0,49,0,0,0,49,3,0,52,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,84,16,0,3,107,0,0,3,108,10,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,87,3,0,3,94,0,0,98,3,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,5,0,0,0,4,0,0,4,87,8,0,0,97,5,0,5,104,0,0,101,18,3,0,0,23,0,0,0,25,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,105,12,0,0,118,11,0,11,126,0,0,125,16,0,0,0,15,0,0,0,15,3,0,22,28,0,0,0,28,0,0,0,29,4,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,45,0,0,0,47,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
213021346,8,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,335,24,3,0,369,0,0,3,370,12,0,382,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,344,24,3,0,371,0,0,3,377,12,0,385,44,0,0,0,41,0,0,7,50,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,386,28,3,0,418,3,3,7,429,21,0,445,112,17,0,3,131,3,3,3,135,3,0,141,94,12,0,0,105,5,0,5,112,5,0,120,3,0,3,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,209,25,5,6,245,5,3,7,256,13,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,0,0,3,110,18,0,3,124,12,0,12,139,17,0,153,0,0,0,0,6,0,0,0,4,0,0,4,6,3,0,0,12,4,0,6,17,0,0,17,6,3,0,0,16,3,0,3,21,0,0,21,119,23,0,3,137,14,4,15,155,17,0,174,50,12,0,3,66,4,0,4,73,36,7,109,0,3,0,3,4,0,0,0,4,0,0,4,168,38,0,12,210,14,4,23,235,50,7,291,36,3,0,0,40,8,0,8,43,0,0,45,33,7,0,0,39,0,0,0,42,7,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10,0,3,82,5,0,5,88,11,0,103,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,3,0,4
213031348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0,0,56,0,0,5,59,9,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,45,11,0,0,54,3,0,5,61,9,0,68,12,4,0,0,14,0,0,0,17,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,52,16,0,0,71,7,0,6,75,16,0,95,17,0,0,0,21,0,3,3,23,0,0,23,12,3,0,0,21,0,0,0,16,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,40,0,3,3,42,8,0,45,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213031349,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,128,21,3,3,155,4,0,4,157,15,0,172,5,0,0,0,5,0,0,0,3,0,0,3,10,0,0,0,9,0,0,0,9,0,0,9,12,0,0,0,13,0,0,0,14,0,0,14,137,22,3,8,166,6,0,6,176,15,0,183,26,0,0,0,31,0,0,0,30,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,171,23,3,8,202,5,0,5,206,16,0,223,50,6,3,0,57,0,0,0,57,3,0,63,41,8,0,0,44,0,0,0,44,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,3,0,104,0,0,0,104,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
213031350,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,19,0,3,88,3,0,3,86,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,64,19,0,3,91,3,0,3,93,4,0,90,9,3,0,0,7,0,0,0,7,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,71,23,0,3,99,3,0,3,103,9,0,111,19,3,0,0,19,0,0,0,19,3,0,25,6,6,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,34,0,0,0,34,6,0,43,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
213031351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,12,4,0,96,0,3,6,103,9,0,109,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,9,0,0,6,80,16,4,0,106,4,3,3,110,11,0,120,16,3,0,0,20,3,0,3,24,8,0,29,0,0,0,0,0,0,0,0,0,0,0,0,94,20,4,0,125,3,3,4,131,14,4,152,24,0,0,0,24,0,0,0,25,3,0,28,27,4,0,0,32,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,3,0,58,3,0,3,56,3,0,58,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
