SSC_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SSC20013,0,0,0,3,3,8,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20014,0,0,3,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,11,4,9,40,38,35,26,3,0,0,161,0,3,9,13,3,4,0,0,0,30,6,30,102,79,59,22,9,3,0,312,0,6,14,14,13,12,0,0,0,63,12,16,41,40,17,12,3,0,0,148,13,9,29,15,11,5,3,0,0,85,0,13,53,58,65,43,6,0,0,252,0,3,12,3,16,4,0,0,0,33,0,6,23,21,11,10,3,0,0,65,0,0,11,6,7,0,0,0,0,25,0,5,26,44,20,9,3,0,0,105,0,3,17,13,12,13,7,0,0,61,0,3,37,22,24,22,0,0,0,109,0,6,33,17,13,15,4,0,0,90,0,0,14,8,17,17,0,0,0,60,0,6,9,10,0,3,3,0,0,31,0,4,18,13,18,21,5,0,0,83,5,6,29,15,24,17,7,0,0,106
SSC20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20016,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,33,61,47,37,0,0,0,190,0,0,0,0,4,0,0,0,0,9,0,18,43,29,26,22,3,0,0,156,0,7,12,12,10,9,3,0,0,47,7,22,37,24,14,14,0,0,0,121,13,12,15,4,6,3,0,0,0,61,0,8,47,39,27,21,7,0,0,159,0,3,4,3,0,0,0,0,0,8,0,0,12,3,3,0,0,0,0,20,0,3,0,3,0,7,0,0,0,15,0,7,16,10,3,7,4,0,0,51,0,8,14,10,14,13,4,0,0,54,0,0,3,7,3,5,3,0,0,27,0,7,7,8,10,7,4,0,0,35,0,7,9,12,4,6,3,0,0,43,0,4,8,3,0,0,0,0,0,11,3,6,11,18,8,10,3,0,0,60,3,17,30,17,19,17,0,0,0,104
SSC20017,0,0,0,3,0,0,5,0,0,15,0,0,4,3,0,0,0,0,0,13,0,0,16,26,19,18,8,0,0,83,0,0,3,10,5,0,0,0,0,12,0,5,31,25,27,20,6,0,0,104,0,3,9,12,14,17,3,0,0,48,8,7,13,22,24,13,11,0,0,104,10,16,28,15,6,4,10,0,0,93,0,0,10,4,8,14,0,0,0,44,0,0,10,18,24,15,0,0,0,68,0,0,20,51,46,26,9,0,0,161,0,3,7,10,23,12,7,0,0,64,0,6,49,84,69,60,28,0,0,305,0,6,7,4,9,4,3,0,0,33,0,3,8,20,17,13,4,0,0,67,3,3,9,17,22,17,8,0,0,71,0,0,17,29,21,23,9,0,0,105,4,4,15,15,10,8,3,0,0,66,3,0,5,9,12,4,3,0,0,38,0,0,12,21,18,10,5,0,0,71
SSC20018,0,0,4,3,3,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5
SSC20019,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20020,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,9,44,41,15,16,4,0,0,130,0,0,9,3,3,0,0,0,0,19,3,15,41,30,23,12,0,0,0,123,0,4,14,12,3,3,3,0,0,42,3,18,50,18,6,3,0,0,0,99,23,31,66,18,7,4,0,0,0,146,0,9,46,29,16,13,3,0,0,122,0,0,8,4,3,3,0,0,0,21,0,0,20,4,0,3,0,0,0,36,0,0,3,3,0,0,0,0,0,8,0,3,28,15,12,0,0,0,0,63,0,12,21,24,6,12,3,0,0,73,0,3,19,17,13,9,0,0,0,63,0,0,6,14,9,9,0,0,0,39,0,3,17,13,11,6,3,0,0,45,0,3,12,5,7,8,0,0,0,24,0,0,20,10,4,3,0,0,0,41,0,12,34,13,17,3,0,0,0,90
SSC20021,0,4,10,15,17,11,3,4,3,64,0,0,0,0,0,0,0,0,0,3,0,0,12,8,4,0,3,0,0,36,0,0,0,6,5,7,0,0,0,14,7,11,20,26,22,18,3,0,0,105,0,3,3,0,9,0,0,0,0,12,6,3,11,7,6,12,3,3,0,56,7,4,3,5,7,3,0,0,0,40,0,0,0,7,5,8,3,0,0,28,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,11,0,0,3,4,6,4,4,0,0,19,0,0,8,11,9,18,6,0,0,57,0,3,10,8,9,3,0,0,0,38,0,0,0,4,3,8,0,0,0,16,4,0,0,0,0,4,0,0,0,14,4,3,4,3,4,0,5,0,0,23,0,3,5,0,5,10,0,0,0,32
SSC20022,3,3,4,4,11,7,0,0,0,33,0,0,4,13,13,5,0,0,0,26,8,16,38,80,96,53,12,0,0,306,0,0,3,15,16,5,0,0,0,46,28,56,75,59,59,36,5,0,0,308,0,5,5,12,23,19,0,0,0,68,41,33,45,39,29,16,4,0,0,220,67,22,26,10,12,9,4,0,0,148,0,3,18,31,26,28,4,0,0,119,3,4,15,21,12,5,0,0,0,63,0,0,12,11,24,9,4,0,0,59,0,3,9,8,4,8,0,0,0,31,3,10,38,33,17,22,10,3,0,131,0,12,8,7,12,6,0,0,0,41,0,0,33,34,50,19,5,0,0,150,4,12,30,42,45,33,8,0,0,160,3,15,38,64,45,32,3,0,0,200,12,13,8,7,3,7,0,0,0,41,5,6,16,7,13,8,7,3,0,55,0,6,13,13,14,8,4,0,0,68
SSC20023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20024,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20025,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC20026,0,0,0,4,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SSC20027,4,10,16,12,15,11,11,4,0,79,0,0,4,0,3,0,0,0,0,9,4,5,10,7,13,15,0,0,0,62,0,0,0,4,0,0,0,0,0,6,3,4,10,14,12,3,0,0,0,51,0,0,0,5,9,3,0,0,0,16,6,7,6,4,4,5,0,0,0,37,3,3,3,3,0,0,0,0,0,18,0,0,6,6,11,0,4,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,7,0,0,0,6,0,0,0,0,3,5,0,0,0,16,0,0,0,0,3,4,0,0,0,13,0,0,3,3,0,0,0,0,0,6,3,3,3,7,4,0,0,0,0,15,0,3,3,3,9,6,0,0,0,25
SSC20028,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC20029,0,0,5,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20030,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20031,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20032,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20033,0,3,3,4,0,3,0,0,0,15,0,0,0,3,3,0,0,0,0,7,0,0,18,15,20,16,5,0,0,74,0,0,4,3,5,4,3,0,0,27,0,17,39,22,21,15,3,0,0,122,0,4,10,5,7,7,3,0,0,38,5,19,26,14,9,3,10,0,0,86,18,15,21,7,13,0,0,0,0,78,0,4,5,7,8,16,0,0,0,40,0,0,12,9,18,7,3,0,0,48,0,3,25,25,25,6,0,0,0,88,0,3,6,14,10,5,0,0,0,35,0,13,46,58,59,46,8,0,3,229,0,9,5,10,9,5,4,0,0,44,0,3,10,11,31,16,4,0,0,80,4,8,24,25,35,43,9,0,0,148,0,7,20,32,21,29,4,0,0,114,9,11,5,5,8,9,0,0,0,55,0,3,8,3,3,4,0,0,0,23,0,3,11,9,13,6,3,0,0,40
SSC20034,0,0,0,4,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,8,0,3,58,81,84,43,14,0,0,278,0,0,11,5,7,13,0,0,0,38,7,34,82,93,75,67,4,3,0,365,0,4,22,35,31,23,0,0,0,119,20,25,37,36,22,22,3,0,0,164,29,18,35,20,20,4,3,0,0,126,0,18,54,62,61,50,16,0,0,261,0,0,19,26,9,12,0,0,0,58,0,0,28,56,30,13,0,0,0,132,0,8,13,13,6,6,3,0,0,54,0,4,60,79,38,22,5,0,0,215,0,3,19,20,25,10,5,0,0,90,0,3,36,63,45,30,3,0,0,187,0,10,29,41,30,30,7,3,0,147,0,8,14,24,23,16,7,0,0,89,5,6,5,12,5,7,0,0,0,51,0,10,21,26,27,20,6,0,0,100,3,21,30,26,40,27,12,3,0,152
SSC20035,0,3,8,3,0,3,0,0,0,11,0,0,3,0,5,7,0,0,0,10,9,24,109,143,172,163,28,0,0,643,0,3,23,18,23,17,0,0,0,78,14,88,218,118,109,75,14,0,0,634,0,23,49,39,58,37,8,0,0,218,53,64,100,64,53,47,5,0,0,395,55,45,62,31,24,13,3,0,0,232,7,21,164,144,161,129,26,3,0,647,0,0,21,26,20,13,3,0,0,90,0,5,61,51,25,9,3,0,0,149,0,6,14,14,12,9,0,0,0,55,4,23,85,86,60,15,9,0,0,283,3,15,42,41,31,26,3,0,0,166,0,17,64,73,65,48,5,0,0,279,3,20,46,39,23,34,6,0,0,169,3,10,33,45,29,27,3,0,0,150,4,19,26,18,17,9,3,0,0,92,6,22,50,52,46,31,11,0,0,213,11,28,71,42,53,42,8,0,3,263
SSC20036,0,0,4,0,0,3,0,0,0,11,0,0,3,0,3,0,0,0,0,4,3,7,63,66,63,44,8,0,0,263,0,5,8,11,3,5,0,0,0,37,7,41,118,99,71,36,0,3,0,381,3,7,31,27,21,21,0,0,0,110,27,39,60,64,33,14,3,0,0,239,26,17,42,33,19,17,3,0,0,162,0,14,76,69,70,44,9,0,0,287,0,0,17,20,7,0,0,0,0,39,0,3,33,28,16,7,0,0,0,92,0,0,15,11,4,3,0,0,0,38,0,8,53,63,28,13,6,0,0,173,0,12,25,19,13,4,4,0,0,88,0,5,24,30,22,19,6,0,0,110,0,10,35,38,19,16,0,0,0,114,0,3,26,26,19,5,3,0,0,81,4,17,13,12,3,8,0,0,0,57,5,10,37,32,18,13,3,0,0,117,5,18,57,41,32,25,6,0,0,185
SSC20037,0,0,6,0,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20038,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
