SSC_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SSC20011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20012,4,18,0,3,0,3,0,0,0,28,7,13,0,0,0,3,0,0,0,22,8,3,0,0,5,0,0,0,3,24,3,4,0,5,0,4,0,0,0,22,0,0,3,0,4,0,0,0,0,10,0,0,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,53,5,12,13,14,0,3,7,135,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,17,10,3,12,0,0,0,0,0,0,29,0,7,6,0,0,0,0,0,0,12,4,29,0,3,0,3,0,0,0,43,9,22,0,0,0,3,0,3,0,34,15,6,0,0,9,5,0,0,4,45,8,8,3,3,0,8,0,0,0,41,0,4,0,3,4,0,0,0,0,21
SSC20013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,3,4,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20014,7,119,0,27,18,5,0,6,3,189,9,134,0,29,6,4,0,0,3,186,57,49,8,29,106,46,0,3,0,307,13,43,3,62,45,8,0,7,6,190,8,13,0,5,8,14,0,0,0,51,14,4,19,13,13,15,3,11,0,89,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,18,4,4,3,7,8,7,0,0,0,29,141,416,48,185,228,104,8,33,18,1180,17,38,7,4,12,3,0,3,0,81,15,39,21,8,6,7,6,0,0,99,50,52,152,8,23,18,38,22,9,372,26,13,125,4,4,5,12,16,3,203,5,3,8,3,0,0,0,3,0,27,10,133,3,37,21,4,5,9,5,228,17,171,0,30,12,4,0,4,3,236,136,119,16,36,145,80,9,17,5,561,21,73,6,90,50,15,6,10,10,280,9,33,9,12,17,11,0,5,4,93
SSC20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20016,0,41,0,26,3,6,0,3,0,71,3,22,0,16,4,0,3,4,0,49,10,16,4,13,55,15,0,9,0,109,0,11,3,45,15,3,0,9,0,87,0,0,0,0,3,4,0,0,0,10,0,0,14,10,4,8,0,8,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,3,0,3,0,6,7,11,0,6,3,32,24,104,35,107,96,54,15,51,8,479,0,10,7,0,4,3,5,0,0,27,4,16,9,8,4,4,9,3,0,58,12,11,93,3,3,4,33,23,3,188,4,7,40,3,0,4,8,10,0,75,0,0,0,0,0,0,3,3,0,12,0,43,0,25,3,6,0,3,0,84,3,33,4,19,7,3,3,8,0,72,19,33,13,16,76,27,23,19,4,227,3,14,10,50,17,14,3,13,0,131,3,6,0,0,3,9,4,3,0,24
SSC20017,16,127,0,12,14,0,0,0,0,175,14,86,0,13,8,0,0,0,0,117,133,123,3,10,61,31,0,0,10,366,44,127,0,17,38,5,0,0,4,237,33,54,0,3,6,14,0,3,0,119,8,0,3,6,4,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,14,11,0,0,3,8,0,0,3,36,3,3,0,0,0,0,0,0,3,10,280,584,22,66,155,76,0,10,25,1218,34,38,5,4,11,0,0,0,0,97,18,35,4,3,4,3,0,0,4,75,50,66,41,4,12,10,4,7,0,200,25,44,21,0,9,7,0,3,3,114,13,3,0,0,3,0,0,3,0,27,23,197,3,19,21,0,0,0,3,267,19,98,3,14,11,3,0,0,0,150,279,267,5,17,86,83,0,5,16,772,78,244,7,35,45,13,0,3,5,433,43,85,5,13,11,22,0,5,5,182
SSC20018,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,3,3,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SSC20019,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC20020,3,33,0,22,3,0,0,4,0,62,0,28,0,9,7,3,0,0,0,51,26,27,6,16,28,14,3,20,4,134,7,26,0,44,21,4,0,7,4,113,8,16,0,0,4,3,0,4,0,34,3,0,17,10,7,3,0,15,0,53,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,7,0,0,0,6,4,3,0,8,7,25,51,143,37,118,69,41,8,56,11,532,0,14,4,4,0,4,0,6,0,31,3,20,7,11,3,9,7,22,0,92,21,23,65,13,7,13,22,23,0,180,6,3,37,0,4,4,9,11,3,76,0,3,3,0,0,3,0,3,0,15,6,46,0,26,3,0,3,4,4,90,3,38,3,14,7,3,4,0,0,71,42,56,18,28,54,30,15,35,5,283,3,47,8,56,26,9,3,14,3,165,5,27,5,5,8,8,3,4,0,66
SSC20021,3,41,0,11,7,3,0,3,0,69,4,30,0,13,10,0,0,0,0,57,11,8,3,0,41,7,0,4,0,72,3,12,5,29,10,3,0,3,0,64,0,0,3,0,0,0,0,0,0,3,6,0,7,3,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,28,101,16,70,73,20,0,15,5,327,0,3,0,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,13,8,41,0,5,4,20,13,0,99,10,0,41,4,0,6,6,3,0,71,7,4,14,4,4,3,4,6,3,53,5,47,0,16,7,3,0,3,0,77,12,47,0,14,6,0,0,3,0,83,21,9,3,4,44,7,0,9,0,94,12,18,5,41,6,3,0,8,0,92,0,3,3,3,0,0,0,0,0,11
SSC20022,13,262,4,60,25,7,0,4,3,379,10,166,0,26,13,3,0,3,3,226,46,65,6,23,149,31,3,4,0,337,20,63,8,90,34,11,0,4,0,230,3,12,3,6,12,10,0,0,0,40,10,3,22,22,12,9,0,6,0,97,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,3,3,0,3,3,5,0,3,4,26,120,600,65,241,259,79,3,32,17,1429,22,32,9,7,0,7,0,4,0,74,16,32,9,3,7,5,6,3,0,76,64,39,167,8,10,19,32,23,3,368,26,5,114,4,0,9,14,16,3,191,14,4,16,3,4,0,3,3,0,57,20,349,12,80,30,7,3,5,4,509,26,229,3,33,13,9,3,5,3,324,129,161,18,40,185,53,11,14,3,613,28,97,7,138,43,18,5,20,3,355,8,26,10,6,12,12,0,5,0,78
SSC20023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SSC20025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SSC20026,0,5,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,6,3,0,0,3,7,0,0,0,0,16,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,3,10,8,5,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,4,0,3,0,27,3,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,13,3,9,0,0,0,0,0,0,0,14,7,0,0,3,10,0,0,0,0,20,3,5,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3
SSC20027,4,35,5,4,3,0,0,0,0,53,0,16,0,7,4,0,0,3,0,28,7,3,0,0,22,3,0,0,0,37,4,4,0,20,3,0,0,0,0,34,0,3,0,0,0,0,0,0,0,11,3,0,12,8,0,7,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,26,68,23,47,45,10,0,9,0,227,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,3,46,0,5,5,12,12,3,99,10,3,16,3,0,0,4,8,0,41,12,3,3,0,0,0,3,8,0,34,4,43,3,6,6,3,0,0,0,67,5,23,0,7,7,0,0,3,0,43,19,8,3,0,20,5,0,3,0,59,4,4,0,20,3,0,4,3,0,40,3,3,3,0,0,3,3,0,0,17
SSC20028,3,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,5,3,0,0,0,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
SSC20029,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,8,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SSC20030,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20032,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20033,16,167,4,12,14,3,0,0,0,216,16,88,3,9,11,0,0,0,0,133,65,62,5,12,57,21,0,3,6,216,31,135,3,33,37,9,0,0,0,258,16,52,5,13,15,17,0,4,3,118,7,3,8,3,7,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10,17,0,0,11,0,0,0,0,42,5,0,0,0,5,4,0,0,3,17,188,579,38,95,173,65,4,10,9,1158,22,53,5,6,5,3,3,3,0,101,26,48,3,0,15,3,0,0,0,98,38,74,42,3,0,3,3,13,3,179,26,43,36,5,3,0,0,0,0,112,8,10,11,0,4,0,0,0,0,37,27,214,6,24,16,3,0,0,0,288,22,129,3,17,13,3,0,0,0,192,147,143,10,15,72,46,0,6,9,451,58,219,11,41,42,15,8,6,5,400,24,107,16,24,19,20,0,7,3,211
SSC20034,12,176,12,40,21,3,3,0,4,271,20,162,4,32,12,3,0,3,3,240,89,112,9,27,159,38,3,11,3,447,26,89,6,87,49,9,0,4,4,284,13,47,3,3,19,18,0,3,0,113,15,5,30,19,18,17,0,10,0,108,0,0,0,0,0,0,0,0,0,3,3,10,3,4,11,4,0,0,0,41,6,8,0,3,5,0,0,3,5,29,208,685,98,223,337,114,12,32,21,1735,14,56,18,5,9,3,3,3,0,115,28,89,9,3,12,9,4,10,4,164,107,129,227,8,40,26,44,43,6,623,29,37,125,4,13,3,13,23,3,244,9,7,16,4,3,6,0,3,0,50,20,208,17,56,21,3,8,0,4,338,31,206,12,40,20,8,0,3,3,327,208,231,20,39,215,79,40,29,3,863,51,152,16,116,64,18,4,12,4,433,24,83,16,13,25,25,3,5,0,195
SSC20035,8,184,12,75,27,19,3,7,4,346,16,211,4,71,21,7,4,5,0,345,91,126,15,61,274,90,16,37,5,724,26,108,13,190,71,30,5,23,9,471,10,41,3,9,23,15,3,5,3,109,20,12,55,46,42,23,3,14,4,218,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4,3,0,0,0,20,0,4,5,11,14,10,4,0,12,68,204,778,145,481,544,221,45,137,35,2586,25,72,35,14,25,9,9,11,0,194,40,131,27,13,44,16,18,13,5,299,101,169,448,28,52,34,136,98,12,1073,24,24,181,3,14,8,22,31,3,324,7,6,32,10,3,3,7,3,0,73,15,228,20,89,35,21,9,10,8,433,21,278,7,80,31,9,3,9,0,443,213,246,38,80,383,133,77,73,25,1266,44,143,25,245,103,40,20,34,15,672,23,68,33,11,27,27,10,17,3,217
SSC20036,6,105,3,29,17,8,0,3,0,165,14,139,0,21,20,3,0,0,3,201,74,95,4,25,124,35,5,12,7,369,17,77,7,97,44,10,0,3,4,255,7,33,6,6,14,9,3,0,0,71,6,8,20,18,17,15,0,3,0,93,0,0,0,0,0,0,0,0,0,3,4,6,0,3,8,0,0,3,0,22,0,3,3,9,8,3,3,3,3,42,146,513,68,222,264,106,11,33,20,1382,11,40,9,7,6,7,4,7,0,98,27,63,18,7,26,6,6,9,5,167,47,87,224,15,28,21,50,36,9,513,23,12,130,5,5,10,10,14,3,217,3,0,12,4,3,4,3,4,3,32,22,138,10,32,16,12,3,4,0,247,15,169,0,31,20,6,3,3,3,251,163,167,30,40,174,70,24,24,9,704,26,99,18,118,50,11,10,14,4,350,19,54,16,9,20,18,7,3,0,135
